,0
C_8107_277.1777mz_11.88min_62339_,0.02206390306068413
C_2669_423.0885mz_10.19min_64173_,0.02139148096675869
C_19138_367.1456mz_16.81min_95150_,0.02222719617520911
C_8393_523.7101mz_11.98min_60567_,-0.015563950905593442
C_44481_342.0833mz_7.98min_75323_,0.016920256269555546
C_6809_233.1148mz_11.44min_6484_,0.02039714928678271
C_36105_146.1176mz_6.02min_20181_,0.01815097319360768
C_6733_276.1333mz_11.41min_68746_,0.01866841587803849
C_9293_310.2009mz_12.33min_100434_,0.020140135504565643
C_47777_274.1747mz_8.81min_95965_,0.017333148022112537
C_29733_243.0629mz_3.92min_65979_,0.012665490037947659
C_49131_445.9141mz_9.16min_36801_,0.01768301314749226
C_32244_362.0791mz_4.88min_97200_,0.01596268115062199
C_4695_411.2176mz_10.80min_75058_,0.014848528094346617
C_16172_301.1730mz_15.16min_88816_,0.019425656726407167
C_6810_228.1594mz_11.44min_7493_,0.02060055159794408
C_42953_324.5337mz_7.59min_42465_,-0.01916617476965815
C_21965_246.0573mz_2.03min_79316_,0.017727907460542036
C_3277_445.1994mz_10.34min_91156_,0.01421852611470412
C_6881_93.0703mz_11.46min_99686_,0.020064680654900444
C_7060_220.1413mz_11.53min_38068_,0.022520471908514854
C_38981_324.1942mz_6.66min_107809_,-0.01782043601882637
C_6833_235.1205mz_11.44min_92122_,0.02095794488224043
C_32480_153.0524mz_4.96min_43154_,0.01756947038933861
C_9348_277.1777mz_12.36min_27339_,0.018210783163543978
C_37903_243.0590mz_6.44min_98706_,0.0146106568862625
C_30998_207.0743mz_4.38min_52274_,0.015168363683614225
C_11295_377.2510mz_13.08min_102190_,0.014070430145499267
C_19767_181.5952mz_17.42min_36174_,0.020657125438301147
C_34497_404.1074mz_5.63min_75492_,0.020673887770459063
C_34468_159.1128mz_5.63min_9874_,0.01887307386491481
C_26699_122.5282mz_3.02min_42640_,0.011486902940727472
C_10636_241.6193mz_12.83min_72391_,0.01569499266794927
C_38049_359.1969mz_6.48min_11785_,0.015675904390237576
C_8731_255.1954mz_12.10min_52074_,0.021924568889121646
C_8554_275.2005mz_12.04min_27624_,0.01953732856652406
C_3412_205.0439mz_10.37min_13214_,-0.018962162040238158
C_6745_121.1014mz_11.42min_9886_,0.01737317544125162
C_17797_217.1222mz_16.02min_2474_,0.02015504540113975
C_48653_176.5752mz_9.03min_70078_,0.021074526054388382
C_14417_298.2011mz_14.34min_19741_,0.02172821689163499
C_2082_223.1439mz_10.01min_67742_,-0.011155136588654474
C_34946_250.1532mz_5.73min_34136_,-0.01602528657241888
C_20013_408.1828mz_17.57min_54054_,-0.015593006849859616
C_2986_331.1393mz_10.28min_49270_,-0.018679866122327148
C_34463_252.4853mz_5.63min_2462_,-0.018574413703679852
C_7173_300.2170mz_11.57min_38060_,0.022232084410359537
C_50333_424.1936mz_9.45min_29013_,0.019857801942450747
C_17855_206.1161mz_16.03min_50365_,0.020473912366094697
C_19119_238.1882mz_16.81min_31141_,0.02065274786163426
C_44931_305.8547mz_8.09min_91082_,0.018800098621132362
C_14630_253.1797mz_14.42min_32809_,0.02179520453320068
C_6747_174.5777mz_11.42min_13952_,0.017269484270708763
C_18208_208.1170mz_16.24min_8775_,0.018517942538822288
C_18108_362.2664mz_16.16min _25210_NAE-13-HOD M+Na pos)),-0.01858419251781156
C_17448_166.5797mz_15.85min_95113_,0.020335404897075544
C_6540_209.6039mz_11.34min_97032_,0.020954838195847737
C_15677_401.3132mz_14.99min_52953_,-0.010928546524287205
C_39521_210.0760mz_6.78min_96175_,0.01857321562296498
C_19739_321.2167mz_17.40min_23027_,-0.018103601663740223
C_10619_196.0987mz_12.82min_87714_,0.01795257937163459
C_14330_344.2430mz_14.31min_23008_,-0.013259991977466383
C_34315_379.1344mz_5.60min_43804_,0.02000246294127444
C_4419_414.2114mz_10.69min_29285_,0.01985413659420347
C_47908_160.0518mz_8.85min_29982_,0.019569534158703442
C_19110_237.1847mz_16.81min_1963_,0.02089952554733461
C_12664_196.0392mz_13.65min_19104_,0.017626636869627448
C_10407_285.0504mz_12.74min_27255_,0.021683274254281636
C_15534_207.1150mz_14.91min_106133_,0.0203203185054851
C_15653_301.1791mz_14.98min_67325_,0.018400927118298382
C_14986_238.1882mz_14.57min_89134_,0.01722090996433503
C_6979_238.1519mz_11.50min_39545_,0.021641010404835296
C_39197_224.1117mz_6.71min_106044_,0.017309570987880465
C_10663_175.5854mz_12.84min_62934_,0.015777444518661393
C_23261_71.0609mz_2.32min_8870_,-0.020663859352116044
C_14922_203.1066mz_14.55min_31331_,0.019238519778429757
C_43399_227.1388mz_7.72min_37883_,0.014249645612775344
C_38050_269.8999mz_6.48min_11956_,0.01675775900249498
C_41261_241.9671mz_7.16min_18980_,0.015870080311056398
C_49476_347.1829mz_9.24min_54265_,0.02014762221034247
C_46255_435.2709mz_8.44min_75275_,0.02129185952436966
C_8975_285.4399mz_12.19min_107461_,-0.020745122425389395
C_25870_222.1340mz_2.96min_39969_,0.016395655411834482
C_48967_479.1552mz_9.12min_19107_,0.021101752624519767
C_29928_254.5705mz_3.99min_65958_,0.014455109999066842
C_38303_239.0789mz_6.53min_58988_,-0.01117537242798231
C_37304_193.0315mz_6.32min_81203_,0.01577950759957377
C_21894_121.0121mz_2.02min_8578_,-0.016366136063139514
C_2596_569.3214mz_10.18min_1459_,-0.01437729185516377
C_47049_334.1862mz_8.61min_104881_,-0.01993153722462225
C_13040_242.1115mz_13.79min_70019_,0.017267858386142615
C_8618_205.1082mz_12.06min_46797_,0.01846390650634324
C_42356_237.0505mz_7.41min_62370_,0.01910817965053906
C_4127_295.1516mz_10.60min_19333_,0.01784226349957756
C_21910_77.0061mz_2.02min_34106_,-0.016173391762082403
C_19021_349.1681mz_16.75min_31788_,-0.016274909489206502
C_13240_312.2531mz_13.87min_4086_,-0.011549584449321882
C_5034_336.7362mz_10.92min_542_,0.01771979367856521
C_47116_274.0556mz_8.63min_63014_,0.022329149805542514
C_40126_474.7455mz_6.92min_83483_,0.016083718131880382
C_47932_216.1233mz_8.85min_72690_,0.020396018064486796
C_10207_300.0697mz_12.66min_80776_,0.021263039187939963
C_18828_205.6142mz_16.69min_3467_,0.01591605043885798
C_34464_246.4818mz_5.63min_2482_,-0.019045889378072934
C_35988_253.1182mz_5.97min_18258_,0.017709409649577575
C_44193_337.0465mz_7.91min_65397_,0.019464404498967785
C_27967_244.6325mz_3.36min_83987_,-0.01936017555959143
C_41616_267.1411mz_7.24min_106176_,0.014293252475468168
C_9187_376.2465mz_12.29min_78429_,0.018883297352398395
C_6071_131.0856mz_11.20min_36607_,0.01725485561553571
C_37141_316.1935mz_6.29min_104400_,-0.01458274517640729
C_1343_141.0260mz_1.83min_18820_,0.018213293050724173
C_15168_334.1990mz_14.70min_63034_,0.02187464697010055
C_7988_333.2057mz_11.84min_72317_,0.017700839122160146
C_6573_188.5850mz_11.35min_100611_,0.020536172683519576
C_6888_237.1482mz_11.47min_13975_,0.021779268120494827
C_51832_281.1341mz_9.87min_87716_,-0.014359037572305493
C_19451_225.2212mz_17.04min_52566_,0.02179388339976442
C_1627_220.1461mz_1.91min_57570_,-0.015077816831541713
C_16653_168.5958mz_15.41min_90106_,0.018276798249473036
C_27680_294.1600mz_3.28min_51633_,-0.012935091831739836
C_882_260.1349mz_1.68min_81790_,0.015426415492796403
C_51879_245.0957mz_9.89min_26915_,-0.013803315197905439
C_30586_181.0474mz_4.24min_55331_,0.017315244181018957
C_18866_313.2371mz_16.70min_771_,0.017705737657704994
C_14772_255.1953mz_14.48min_33282_,0.019652966830379873
C_16848_218.1296mz_15.52min_51637_,0.019204504521650564
C_50926_359.1311mz_9.61min_40655_,-0.01989282373716626
C_17983_180.0856mz_16.09min_13283_,0.019687818898220077
C_3220_618.3523mz_10.33min_44121_,0.01767569208160474
C_5544_180.0856mz_11.04min_33557_,0.019905813802572545
C_17990_240.1675mz_16.09min_54263_,0.02095618232982944
C_20007_323.2044mz_17.57min_19864_,-0.011875291868100818
C_6725_317.2111mz_11.41min_34616_,0.016609086999360333
C_51168_346.1259mz_9.68min_17522_,-0.020348392040592377
C_26598_389.0839mz_3.00min_9540_,0.015778623055193047
C_7560_316.2479mz_11.68min_101120_,0.021512853710635983
C_11236_355.1543mz_13.07min_88147_,0.017163980453563724
C_13646_246.1254mz_14.05min_41046_,0.015712210187867406
C_6765_269.1393mz_11.42min_72112_,0.013881583249800137
C_9089_213.6117mz_12.25min_31366_,0.018018995163626313
C_20934_343.2973mz_18.50min_84924_,-0.020010749259706178
C_922_145.1446mz_1.70min_923_,-0.02061199033080915
C_11363_225.0418mz_13.10min_81350_,0.021116480184579144
C_18627_188.1009mz_16.49min_54219_,0.021917942415920256
C_51021_299.1602mz_9.64min_92983_,-0.01919530977416112
C_32522_242.0774mz_4.97min_82296_,0.01556445341060156
C_48206_419.2505mz_8.91min_103660_,-0.01449164388263194
C_13913_230.1468mz_14.14min_106540_,0.01431013764296112
C_7080_287.2004mz_11.54min_14093_,0.01595558212369952
C_19930_237.6354mz_17.53min_11885_,-0.015805137430901898
C_18829_196.6088mz_16.69min_3649_,0.013741369789654742
C_19262_197.1064mz_16.89min_95076_,0.022506140699506676
C_27327_218.5599mz_3.17min_30241_,0.017358063277515715
C_47096_256.0453mz_8.63min_19177_,0.02258046386888691
C_26007_215.4658mz_2.98min_28483_,-0.01921997357877128
C_29955_227.1023mz_4.01min_38475_,0.015189151938745416
C_973_135.0915mz_1.71min_62876_,0.021298237326488483
C_51100_291.0900mz_9.66min_55691_,-0.01819693711671395
C_19946_238.1370mz_17.53min_107430_,-0.014099386418167043
C_48776_377.2292mz_9.07min_36749_,0.014834569695102516
C_6541_334.1268mz_11.34min_99526_,-0.013625859589224664
C_4745_247.0941mz_10.82min_37834_,0.020098133603327756
C_18029_591.3569mz_16.11min_98479_,0.02093656208376592
C_47860_137.0961mz_8.84min_9794_,0.017597534153767167
C_28036_539.1220mz_3.37min_73543_,-0.014198015058406161
C_9774_359.0873mz_12.51min_37852_,0.022866141746633147
C_16684_372.1075mz_15.43min_74945_,0.015003117150943188
C_17472_410.2547mz_15.86min_88673_,-0.01956510448893187
C_50724_481.1696mz_9.55min_93406_,0.011728124000200221
C_12238_326.2326mz_13.46min_27152_,-0.012802291668503652
C_2249_627.0368mz_10.07min_60496_,0.01831933231287485
C_1521_205.0364mz_1.88min_65221_,0.014545865364122581
C_14635_293.1727mz_14.42min_54161_,0.021680450974776496
C_18920_95.0859mz_16.71min_43211_,0.018757527299026668
C_19915_196.1015mz_17.52min_39654_,-0.013123096947426516
C_34312_212.0644mz_5.60min_40965_,0.0184779804641145
C_32821_224.0279mz_5.10min_106276_,0.0164010358120686
C_19765_242.1830mz_17.42min_26293_,0.019426403148150626
C_45809_509.7824mz_8.33min_85460_,-0.013892508764721569
C_18918_279.2219mz_16.71min_43147_,0.020402150929388563
C_45677_289.2158mz_8.29min_105455_,0.017359606204343132
C_4050_431.1663mz_10.56min_64067_,-0.01717133287611929
C_17466_411.2573mz_15.86min_51718_,-0.01869843515662765
C_42523_302.1710mz_7.45min_68432_,0.02005008581305798
C_7712_269.1745mz_11.75min_11336_,0.011648958996626756
C_19733_334.2066mz_17.39min_65603_,-0.019115192977315815
C_9970_211.1328mz_12.57min_44811_,0.018743219077515808
C_28784_193.0495mz_3.56min_100513_,0.01686978672519727
C_48489_274.1748mz_9.00min_31385_,0.015172013551633804
C_13882_226.6291mz_14.13min_83193_,0.01919575957397119
C_28802_186.6157mz_3.57min_83424_,0.018772311049332142
C_26067_761.1938mz_2.99min_44677_,0.017272000440603584
C_18929_324.2232mz_16.71min_85869_,0.016927590646923944
C_32531_205.1266mz_4.98min_46039_,0.017814003607871613
C_15090_269.1746mz_14.65min_77507_,0.012627389319657843
C_47059_180.5287mz_8.62min_18769_,0.021978074290882884
C_821_650.2507mz_1.66min_98621_,0.015139982262006614
C_17351_194.5820mz_15.81min_36803_,0.0178086754141086
C_6726_318.2141mz_11.41min_41610_,0.01706122490473226
C_17735_295.6758mz_15.99min_43176_,0.021525075550755893
C_7263_175.0752mz_11.60min_34987_,0.018650399184064685
C_8781_376.2465mz_12.12min_13597_,0.01952428886456359
C_11184_280.0581mz_13.06min_57406_,0.01773084993382252
C_18940_217.1222mz_16.72min_20303_,0.016180770007175167
C_7824_896.1245mz_11.79min_33996_,0.014079465258565398
C_13004_285.1847mz_13.78min_18143_,0.015841398472380475
C_41431_287.6821mz_7.20min_51182_,-0.01711515864815213
C_17841_228.6301mz_16.03min_13333_,0.0200683834056373
C_28321_265.6741mz_3.41min_41625_,-0.01820396177010599
C_40295_417.6601mz_6.96min_78909_,0.014437837796886349
C_19346_367.1457mz_16.95min_95205_,0.021638269026669103
C_7127_193.1223mz_11.56min_7277_,0.019848456010781106
C_17456_235.1691mz_15.86min_8412_,0.020184119696829
C_47918_180.5651mz_8.85min_37859_,0.01886287903368039
C_6652_270.1801mz_11.38min_62294_,0.013425747105686933
C_38067_217.0968mz_6.48min_47066_,-0.013042501695672075
C_1228_156.0632mz_1.79min_53699_,-0.018639245213086766
C_19617_216.6145mz_17.26min_57715_,-0.016750581791348057
C_31436_101.0237mz_4.57min_15600_,-0.01530164029819872
C_10706_390.2251mz_12.86min_28140_,-0.019956580174911878
C_11314_204.5286mz_13.09min_44006_,0.02068631084109022
C_13788_206.6029mz_14.10min_65590_,0.013752105800648496
C_29168_131.0706mz_3.72min_18888_,0.019487802919481788
C_34185_309.6572mz_5.57min_107385_,-0.015362967715215755
C_40912_269.1482mz_7.09min_90389_,0.015349929402365979
C_18904_208.6186mz_16.71min_23555_,0.01639033919673713
C_6417_277.1410mz_11.31min_12033_,0.020483001396059023
C_4099_337.1986mz_10.58min_65921_,0.015271303364054337
C_28377_187.1077mz_3.43min_791_,0.019402550163633087
C_23969_189.1233mz_2.45min_4680_,-0.016456836144832655
C_17857_358.2950mz_16.03min_71747_,0.0198292040449074
C_19132_190.0979mz_16.81min_77954_,0.019604544835867533
C_8234_277.0821mz_11.92min_70365_,0.01565005264683775
C_17832_313.2371mz_16.03min_2664_,0.019962160768521583
C_41429_162.0223mz_7.20min_49713_,0.017863637026030745
C_8555_352.2174mz_12.04min_28005_,0.018995072047638766
C_23260_158.1287mz_2.32min_8757_,-0.02002214081304319
C_2339_313.1621mz_10.10min_8919_,-0.02121906463394402
C_1702_164.0917mz_1.93min_10351_,-0.01353359461897959
C_29235_149.0808mz_3.73min _45431_Mevalonic acid),0.0193988030667377
C_22328_266.0962mz_2.11min_84113_,0.01928929347247992
C_40240_474.2480mz_6.95min_39091_,0.017528339995060878
C_26896_156.0292mz_3.06min_13108_,0.01568856795760093
C_12256_295.1516mz_13.47min_12209_,0.02192103665476635
C_33700_159.1128mz_5.50min_1865_,0.01837932458533227
C_4547_273.2210mz_10.74min_57484_,0.016319035034725787
C_12339_255.1588mz_13.50min_75880_,0.020860703981247862
C_3222_290.0868mz_10.33min_47285_,-0.020477024246343973
C_43576_246.0374mz_7.76min_93076_,0.018268061995866006
C_22868_150.0489mz_2.23min_39075_,0.01610073132827426
C_38249_625.1949mz_6.52min_38339_,0.01770687572977915
C_34491_209.1385mz_5.63min_62767_,-0.01180596723491523
C_1790_252.1319mz_1.95min_47543_,-0.01435257231535905
C_33402_198.0871mz_5.36min_40799_,-0.014952809091061161
C_17109_228.1691mz_15.67min_89364_,0.017185439528803442
C_7802_294.1758mz_11.78min_97732_,0.019747499270214523
C_10838_467.2613mz_12.91min_80885_,0.019899964853730676
C_26714_273.6840mz_3.02min_67694_,-0.014350915489683194
C_22989_165.0743mz_2.25min_101260_,0.017726611427323936
C_39160_223.1077mz_6.71min_6674_,0.016003550074457702
C_9818_240.0474mz_12.52min_74172_,0.019730262513356026
C_5895_402.7053mz_11.14min_81380_,0.017027486111364894
C_12040_225.1196mz_13.38min_13580_,0.01776208360976018
C_48031_358.2400mz_8.87min_90303_,0.014296488488782035
C_18097_322.2740mz_16.16min_41814_,-0.019185130328798396
C_7175_204.6064mz_11.57min_39380_,0.01965319710030158
C_34745_264.1183mz_5.68min_101379_,0.016194616502202577
C_15165_485.2314mz_14.70min_32527_,-0.019305367793703586
C_48853_443.2528mz_9.08min_107426_,0.01784273448552854
C_33339_310.1757mz_5.32min_87353_,-0.017315327055874085
C_43731_351.9492mz_7.80min_48658_,-0.010971876330815701
C_49453_220.1425mz_9.23min_90017_,0.01349425180276057
C_7097_277.1409mz_11.55min_12392_,0.020757139901485394
C_29909_659.1967mz_3.98min_95730_,0.018178706072042434
C_45368_318.0639mz_8.21min_97478_,0.016037872575784394
C_17203_287.2215mz_15.72min_51571_,0.016645809030611282
C_5628_174.5775mz_11.06min_97601_,0.01298299945181425
C_8591_413.1839mz_12.05min_43179_,0.018506817039986228
C_27482_448.1157mz_3.23min_2708_,-0.019033433110756504
C_2212_318.1657mz_10.05min_97484_,-0.017925648261549108
C_22670_613.1577mz_2.19min_93402_,0.018772665718165077
C_40168_272.1851mz_6.93min_66697_,-0.012209817545313705
C_46909_287.1479mz_8.58min_99950_,0.015820698633562322
C_25479_388.5947mz_2.91min_63149_,0.013636605984548059
C_42351_457.7569mz_7.41min_48469_,-0.009949377690338422
C_19195_357.2012mz_16.85min_7708_,0.017843389361128628
C_41510_343.6899mz_7.22min_56648_,-0.014798943296130006
C_12026_365.0856mz_13.37min_62363_,0.013653647777347672
C_44812_363.7306mz_8.06min_77401_,0.017676136000498905
C_48991_348.2257mz_9.12min_83719_,0.020368876845205455
C_29200_171.0627mz_3.73min_970_,0.017590743617956834
C_6890_240.1676mz_11.47min_19571_,0.01980322572597061
C_28861_168.0540mz_3.61min_32878_,-0.015312030364699924
C_23859_131.0137mz_2.43min_34272_,-0.013634353685178133
C_10842_376.2463mz_12.91min_90763_,0.01948969347563125
C_8659_315.0609mz_12.07min_83524_,0.018679527259176758
C_10198_210.0363mz_12.66min_57254_,0.019484269800729058
C_19953_398.2293mz_17.54min_71531_,-0.015165460377335897
C_14171_189.1635mz_14.23min_80897_,0.010403297184737157
C_23478_304.6350mz_2.36min_29466_,0.019897279539643344
C_34960_432.2088mz_5.73min_60418_,-0.01361309947437992
C_37467_335.6794mz_6.36min_43818_,0.02063485912293649
C_1491_147.0305mz_1.87min_84732_,0.013120576052489652
C_17364_205.6273mz_15.81min_79849_,0.020331570102956643
C_605_223.0321mz_1.56min_80922_,-0.018940786708260878
C_9504_414.2848mz_12.41min_31751_,-0.01720566246721324
C_11257_330.0799mz_13.08min_44641_,0.020524923614971238
C_5556_222.1569mz_11.04min_56216_,0.019746961877407262
C_9311_278.1810mz_12.34min_77984_,0.01707595001103257
C_1798_354.0228mz_1.95min_92250_,0.010774038907802872
C_17252_223.6199mz_15.75min_51329_,0.0186595123865796
C_34472_378.2238mz_5.63min_18381_,-0.01908503071369921
C_17343_217.1179mz_15.81min_15934_,0.013632638019225835
C_13765_212.6039mz_14.10min_13194_,0.01557127438645468
C_35478_287.1657mz_5.84min_51601_,0.01623190627479855
C_12367_296.1934mz_13.51min_97407_,0.02142565711790217
C_49203_404.1161mz_9.18min_22149_,-0.016966979616743635
C_5477_285.1847mz_11.02min_29911_,0.01561175145807154
C_49342_274.6813mz_9.19min_99993_,-0.019170129409082005
C_17599_396.2737mz_15.93min_50934_,-0.01788472283180798
C_577_224.0267mz_1.56min_656_,-0.02054666770394157
C_43655_251.1815mz_7.78min_99980_,-0.01778103249450952
C_17394_187.0934mz_15.82min_81891_,0.02155165482770094
C_22514_298.1139mz_2.16min_9930_,0.017466158003456158
C_46846_170.0451mz_8.57min_69309_,0.021509894153749747
C_6164_168.5777mz_11.23min_30089_,0.02024714111921194
C_18708_357.2011mz_16.58min_22338_,0.015489003149819833
C_2503_288.1641mz_10.14min_90206_,0.012092625564126554
C_15922_182.5932mz_15.09min_52265_,0.01843286017283674
C_6784_300.2027mz_11.43min_14169_,0.015470972306806116
C_13153_396.3104mz_13.83min_107928_,-0.012885802720521132
C_19928_338.2686mz_17.53min_6057_,-0.014905937454429585
C_17434_253.1797mz_15.85min_7854_,0.019741604871044878
C_6238_145.1013mz_11.25min_61237_,0.014131988109621517
C_11304_213.5338mz_13.09min_19056_,0.020429478967075105
C_12386_474.2517mz_13.52min_63042_,0.020190106914052913
C_11244_329.0766mz_13.08min_12139_,0.020029114702198883
C_19884_216.1143mz_17.51min_4031_,-0.018452667730070697
C_47247_417.2349mz_8.67min_40115_,-0.018636677045299387
C_51439_470.1500mz_9.76min_12107_,0.019584807723609907
C_37321_195.5343mz_6.32min_100328_,0.019715571914266178
C_19192_361.1290mz_16.84min_101038_,0.021143931075897904
C_15624_396.2728mz_14.96min_51026_,-0.018523686643271857
C_8585_312.2250mz_12.05min_27916_,0.018027277073128564
C_22687_380.1664mz_2.20min_5810_,-0.01880146486076212
C_18759_358.2950mz_16.63min_65567_,0.017929380678633124
C_18944_217.6239mz_16.72min_25874_,0.017528305349447874
C_8581_204.6064mz_12.05min_4079_,0.017362595576058525
C_16080_408.2396mz_15.14min_54768_,-0.020463350566572006
C_3786_273.2063mz_10.47min_87622_,0.018505303465707827
C_29762_256.0647mz_3.93min_51106_,-0.015845453775480984
C_17222_396.2740mz_15.73min_51848_,-0.01935422868065641
C_51898_323.2203mz_9.89min_76410_,0.020093042040844524
C_8601_225.6211mz_12.05min_75322_,0.018670350696096398
C_20725_217.1221mz_18.35min_8396_,-0.00813128664116681
C_20034_351.1837mz_17.58min_52729_,-0.0160756889073249
C_13986_428.3002mz_14.17min_15224_,-0.019612410141318346
C_23615_172.0603mz_2.38min_16820_,-0.021156054555955414
C_42077_373.2443mz_7.34min_40046_,0.01931349530545701
C_38276_399.1389mz_6.52min_98612_,0.014593925118525291
C_12406_328.2216mz_13.53min_41405_,0.01502675718653894
C_41556_280.1810mz_7.23min_78457_,-0.017086649178500286
C_8402_362.1246mz_11.98min_89089_,-0.016843927531329086
C_45947_598.6511mz_8.37min_69837_,0.016273576719944283
C_19975_217.1222mz_17.56min_759_,-0.01835413407538725
C_27360_265.0571mz_3.18min_13713_,0.009160625802507483
C_47898_377.6753mz_8.84min_106432_,-0.022261403737263662
C_18672_208.1257mz_16.53min_51953_,-0.013025746693834092
C_19906_355.1855mz_17.52min_13541_,-0.016494573465119716
C_23333_139.0140mz_2.33min_60491_,0.01604655191227949
C_18875_219.1185mz_16.70min_13169_,0.01907362686769232
C_42571_140.0345mz_7.47min_23511_,0.0126102370094684
C_37440_253.1607mz_6.35min_83519_,0.013506209361530486
C_32662_294.0921mz_5.03min_74582_,0.014566053565403485
C_6865_166.0696mz_11.46min_22994_,0.018523201564943723
C_40606_334.2107mz_7.02min_2536_,-0.017562810101216776
C_24302_156.0293mz_2.52min_43900_,0.018386130647562497
C_49120_334.6873mz_9.16min_11847_,0.016733427003050923
C_15578_271.2267mz_14.94min_9872_,0.016202838129992195
C_7089_168.5958mz_11.54min_87620_,0.021052103765416982
C_22102_212.5415mz_2.06min_91896_,0.016695686978416908
C_19009_208.1259mz_16.74min_67116_,-0.01234845868008109
C_45581_378.2130mz_8.27min_42466_,-0.012694820823636127
C_47228_241.0539mz_8.66min_105189_,0.018200536215589685
C_15906_362.2308mz_15.08min_88223_,0.022605231388609898
C_24829_565.1006mz_2.73min_17308_,0.016412792044039642
C_18900_204.5951mz_16.71min_13197_,0.01894340490456816
C_44871_362.1210mz_8.08min_64072_,-0.01841235360708252
C_907_71.0134mz_1.69min_31296_,0.015251295686982263
C_18948_398.1924mz_16.72min_36841_,0.01688692672152927
C_33917_287.0390mz_5.53min_68289_,-0.015505738811759104
C_51449_471.6524mz_9.76min_30853_,0.02046527529618974
C_25310_188.1758mz_2.86min_85256_,-0.01913665223718225
C_12275_202.1437mz_13.48min_7102_,-0.015405990003773625
C_48367_298.1760mz_8.96min_102809_,-0.015823767187484124
C_13002_345.2060mz_13.78min_1009_,0.0159121970430335
C_40182_235.1075mz_6.93min_96974_,0.017277359740968518
C_51463_981.2794mz_9.76min_62402_,0.02029016697642976
C_44953_286.2003mz_8.10min_73085_,-0.016864635139409983
C_7247_177.6010mz_11.59min_87667_,0.015463144106890554
C_41144_224.1261mz_7.14min_69099_,0.019232254368448894
C_10212_189.5233mz_12.66min_94531_,0.018617326785714074
C_19027_197.5980mz_16.75min_71431_,-0.014403511976188709
C_16146_236.1727mz_15.16min_18142_,0.013921041141868583
C_17687_95.0858mz_15.97min_45600_,0.019951547591102667
C_31743_161.0187mz_4.71min_101677_,0.017662389210059533
C_22045_114.0266mz_2.05min_51789_,0.015018885534928144
C_46674_607.8400mz_8.54min_91195_,-0.012180577416313782
C_51443_471.1512mz_9.76min_19078_,0.02036688179795151
C_5825_452.1161mz_11.13min_17029_,0.015550873915096975
C_49076_334.9381mz_9.15min_11945_,0.017344830156208274
C_27721_194.6187mz_3.29min_106404_,-0.014911518025234712
C_40765_272.1852mz_7.06min_34349_,-0.0076260817952140715
C_6821_278.1443mz_11.44min_54249_,0.021315992173934054
C_23698_278.0652mz_2.40min_43968_,0.020909408476342452
C_19276_195.5902mz_16.90min_98806_,0.01678468260898709
C_44824_317.7000mz_8.07min_4797_,-0.0207777922271214
C_17877_93.0702mz_16.04min_38025_,0.01910018614243563
C_29927_263.5755mz_3.99min_65949_,0.01296227141999121
C_20268_322.1322mz_17.75min_101920_,0.020315095860249373
C_35094_229.8098mz_5.76min_27643_,-0.0121807567256772
C_40689_280.1813mz_7.04min_51061_,-0.015997389619349437
C_46687_231.0795mz_8.55min_6908_,-0.015045994785318498
C_8623_294.2144mz_12.06min_62976_,0.01823963497595858
C_47631_333.2215mz_8.77min_69566_,0.018745722171709445
C_50104_395.2580mz_9.37min_54538_,0.015416679278289826
C_11321_654.4539mz_13.09min_57207_,0.011589856945358764
C_46924_146.5339mz_8.59min_10596_,0.011500167739894923
C_26245_327.2524mz_20.88min_52757_,-0.02068779845710472
C_11024_353.0635mz_12.99min_36281_,0.008906177940049591
C_18819_204.6313mz_16.68min_56323_,-0.01772598088049601
C_23806_205.1182mz_2.43min_572_,-0.01985041064287175
C_19465_340.1857mz_17.05min_101011_,0.020535302321420205
C_20291_189.0997mz_17.76min_106212_,0.021861183042495815
C_12964_286.1878mz_13.76min_72269_,0.01756520953730168
C_35693_389.2028mz_5.89min_7538_,-0.015846132961067728
C_36160_377.0876mz_6.04min_18671_,0.01786533845313343
C_51140_225.0773mz_9.67min_61242_,0.007057727927606969
C_41859_416.7296mz_7.29min_83515_,0.020316448223406457
C_48996_359.2068mz_9.12min_99306_,0.013557699979271094
C_41338_288.1649mz_7.17min_76122_,0.011478705350627616
C_20742_420.2053mz_18.36min_24820_,-0.010836026332310135
C_45524_475.2598mz_8.25min_100253_,0.017290649307215196
C_33845_174.0508mz_5.52min_68140_,-0.017260834812613604
C_26979_160.0956mz_3.08min_5063_,-0.014601222752224743
C_19885_204.6064mz_17.51min_6037_,-0.018081366588882295
C_11132_319.1883mz_13.04min_41419_,0.020042451379341387
C_45206_343.7263mz_8.17min_52877_,-0.008327448397615365
C_24858_291.0365mz_2.74min_9996_,0.01664768559948858
C_18906_225.1088mz_16.71min_24525_,0.017699973690025583
C_18934_206.6352mz_16.71min_106908_,0.017513707358362385
C_19043_258.0910mz_16.76min_71513_,-0.014348815950874793
C_38820_222.1124mz_6.64min_9499_,-0.018343806369762062
C_22041_302.1820mz_2.05min_32713_,-0.016781553266655414
C_51444_472.1512mz_9.76min_19246_,0.020313635285666383
C_20005_209.1172mz_17.57min_8360_,-0.015216636103018133
C_29665_129.5180mz_3.89min_62459_,0.014478263714821395
C_18970_184.0931mz_16.73min_31795_,-0.014453029635425527
C_45041_308.1525mz_8.12min_107038_,0.01472172461103697
C_28431_320.0905mz_3.44min_56367_,-0.017581534552357066
